review,rating,date,bank,source,sentiment_label,sentiment_score,clean_review,theme
"""Dashen Super App'' is impressive with its focus on simplicity, speed, and quality. The user interface is clean and easy to understand. Transactions process quickly, and the overall quality of the app is top-notch. A must-have for Dashen Bank customers. ዳሸን ባንክ አንድ እርምጃ ቀዳሚ።",5,2025-04-22,Dashen,Google Play,POSITIVE,0.9997794032096864,dashen super app is impressive with its focus on simplicity speed and quality the user interface is clean and easy to understand transactions process quickly and the overall quality of the app is topnotch a musthave for dashen bank customers,"User Interface & Experience, Financial Transactions"
making transactions has never been easier. the new update is just amazing,5,2025-04-22,Dashen,Google Play,POSITIVE,0.9998310804367064,making transactions has never been easier the new update is just amazing,"Feature Requests & Suggestions, Financial Transactions"
"The app has various usefull functions, which make easy the payment system. Also, it will connect with sellers having reasonable prices.",5,2025-04-22,Dashen,Google Play,POSITIVE,0.9850903749465942,the app has various usefull functions which make easy the payment system also it will connect with sellers having reasonable prices,Financial Transactions
The app has great user interface with comprehensive payments and E-commerce platforms. And also it includes unique features such as chat Banking and budget.,5,2025-04-22,Dashen,Google Play,POSITIVE,0.999284565448761,the app has great user interface with comprehensive payments and ecommerce platforms and also it includes unique features such as chat banking and budget,"User Interface & Experience, Feature Requests & Suggestions, Financial Transactions"
betam mirt Ena betam le atikakem kelel Yale Ena michu application nw,5,2025-04-22,Dashen,Google Play,NEGATIVE,0.9886249303817748,betam mirt ena betam le atikakem kelel yale ena michu application nw,Other
Convenient!,5,2025-04-22,Dashen,Google Play,POSITIVE,0.9936902523040771,convenient,Other
It is an amazing application that meets the needs of customers.,5,2025-04-22,Dashen,Google Play,POSITIVE,0.999864935874939,it is an amazing application that meets the needs of customers,Other
Effecting payment via the app has created convenience to the recipients in easily confirming the payments received!,5,2025-04-22,Dashen,Google Play,POSITIVE,0.9731149673461914,effecting payment via the app has created convenience to the recipients in easily confirming the payments received,Financial Transactions
the best Supper App ever,5,2025-04-22,Dashen,Google Play,POSITIVE,0.999849796295166,the best supper app ever,Other
"This is the best app ever, when is it planned to include digital lending and gasification?",5,2025-04-22,Dashen,Google Play,POSITIVE,0.9990382194519044,this is the best app ever when is it planned to include digital lending and gasification,Other
"A powerful, local solution that rivals any global app. I love how easy it is to explore services and products.",5,2025-04-22,Dashen,Google Play,POSITIVE,0.999815046787262,a powerful local solution that rivals any global app i love how easy it is to explore services and products,Other
Dashen bank is my number one choice,5,2025-04-22,Dashen,Google Play,POSITIVE,0.9996331930160522,dashen bank is my number one choice,Other
Assefa Genetu = Dashen superup is the latest and inclussive .I am happy with this super up.,5,2025-04-22,Dashen,Google Play,POSITIVE,0.9994714856147766,assefa genetu dashen superup is the latest and inclussive i am happy with this super up,Other
"The App is incredibly user-friendly and brings multiple services into one place. It's fast, intuitive, and makes daily tasks super convenient. A true all-in-one solution!",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9991614818572998,the app is incredibly userfriendly and brings multiple services into one place its fast intuitive and makes daily tasks super convenient a true allinone solution,User Interface & Experience
"Proudly made in Ethiopia, this innovation delivers more than promised. The marketplace is a major boost for local commerce",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9998248219490052,proudly made in ethiopia this innovation delivers more than promised the marketplace is a major boost for local commerce,Other
it so fanrastic and user friendly app. Bravo Dashen bank thanks.,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9990429282188416,it so fanrastic and user friendly app bravo dashen bank thanks,User Interface & Experience
"one of the best digital platforms I've used! from smooth transactions to a seamless shopping experience, highly recommended.",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9997945427894592,one of the best digital platforms ive used from smooth transactions to a seamless shopping experience highly recommended,Financial Transactions
A proudly Ethiopia innovation that delivers beyond expectations. The marketplace feature is a big win for local shoppers bnd sellers,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9997891783714294,a proudly ethiopia innovation that delivers beyond expectations the marketplace feature is a big win for local shoppers bnd sellers,Feature Requests & Suggestions
"Dashen Super App is a game-changer! It’s fast, user-friendly, and packed with features that make everyday banking and transactions super convenient. I love how everything I need from mobile banking to utility payments is all in one place. The interface is clean, and everything works smoothly. Definitely one of the best apps out there. Highly recommended!",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9998010993003844,dashen super app is a gamechanger its fast userfriendly and packed with features that make everyday banking and transactions super convenient i love how everything i need from mobile banking to utility payments is all in one place the interface is clean and everything works smoothly definitely one of the best apps out there highly recommended,"Performance Issues, User Interface & Experience, Feature Requests & Suggestions, Financial Transactions"
Easy to use and has many options. It is the best financial app I have ever used.,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9997546076774596,easy to use and has many options it is the best financial app i have ever used,Feature Requests & Suggestions
"Highly impressed! Dash Bank really nailed it with this app. Secure, reliable, and packed with features I use daily",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9998537302017212,highly impressed dash bank really nailed it with this app secure reliable and packed with features i use daily,"Feature Requests & Suggestions, Security & Privacy Concerns"
"One of the best digital platforms I’ve used! From smooth transactions to a seamless shopping experience, Highly recommended",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9997860789299012,one of the best digital platforms ive used from smooth transactions to a seamless shopping experience highly recommended,Financial Transactions
"This app has everything I was looking for, dashen is becoming a grandmaster.",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9995651841163636,this app has everything i was looking for dashen is becoming a grandmaster,Other
Very convenient,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9988445043563844,very convenient,Other
"The user experience is seamless, and everything just works perfectly right out of the box. I can’t believe how much time and effort it saves me every day.",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9997797608375548,the user experience is seamless and everything just works perfectly right out of the box i cant believe how much time and effort it saves me every day,Other
wawwwww what nice super app !!keep it up dashen bank !!,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9991359114646912,wawwwww what nice super app keep it up dashen bank,Other
"Dashen SuperApp the ultimate all-in-one solution! From banking and shopping to bill payments, everything you need is right at your fingertips. Life just got a whole lot easier!",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9991750121116638,dashen superapp the ultimate allinone solution from banking and shopping to bill payments everything you need is right at your fingertips life just got a whole lot easier,Financial Transactions
"It is,really super because of its unique offerings to individuals and businesses.It is a secure UX first app intended to cater comprehensive digital meeds.I am also happy to know that Dashen is considering to make the app more inclusive by lowering the mobile version requirements .",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9995538592338562,it isreally super because of its unique offerings to individuals and businessesit is a secure ux first app intended to cater comprehensive digital meedsi am also happy to know that dashen is considering to make the app more inclusive by lowering the mobile version requirements,"User Interface & Experience, Security & Privacy Concerns"
"the very easy, secured, fast and multifunctional dashen supper application I ever seen. dashen really one steps ahead!!!",5,2025-04-21,Dashen,Google Play,POSITIVE,0.99827241897583,the very easy secured fast and multifunctional dashen supper application i ever seen dashen really one steps ahead,Security & Privacy Concerns
"One app for everything! I can shop, manage my bank account , and do so much more . Truly a super app",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9994187355041504,one app for everything i can shop manage my bank account and do so much more truly a super app,Other
one of the best digital platforms I’ve used! From smooth transactions to a seamless shopping experie,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9995588660240172,one of the best digital platforms ive used from smooth transactions to a seamless shopping experie,Financial Transactions
"Dashen Bank super App is the most suitable, reliable, and fast digital banking system.",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9992392063140868,dashen bank super app is the most suitable reliable and fast digital banking system,User Interface & Experience
Excellent app.,5,2025-04-21,Dashen,Google Play,POSITIVE,0.99984610080719,excellent app,Other
This is what we call banking app. As professional I want banking app as simple as this and an app rich of features that align with my lifestyle.,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9991500377655028,this is what we call banking app as professional i want banking app as simple as this and an app rich of features that align with my lifestyle,Feature Requests & Suggestions
thanks again,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9998217225074768,thanks again,Other
Super Easy To Use and Fast Transaction.,5,2025-04-21,Dashen,Google Play,POSITIVE,0.996877908706665,super easy to use and fast transaction,Financial Transactions
"I have an incredible experience with Dashen super app, what an amazing platform is it?. keep pioneering in technological advancement 👏👏👏",5,2025-04-21,Dashen,Google Play,POSITIVE,0.999527096748352,i have an incredible experience with dashen super app what an amazing platform is it keep pioneering in technological advancement,Other
